"time","status","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10","x.11","x.12","x.13","x.14","x.15","x.16","x.17","x.18","x.19","x.20","x.21","x.22","x.23","x.24","x.25","x.26","x.27","x.28","x.29","x.30","x.31","x.32","x.33","x.34","x.35","x.36","x.37","x.38","x.39","x.40","x.41","x.42","x.43","x.44","x.45","x.46","x.47","x.48","x.49","x.50","x.51","z.1","z.2","z.3","z.4","z.5","z.6","z.7","z.8","z.9","z.10","grp","cluster"
0.24866644795378,1,1,1.5407593304956,-1.59128122116202,0.440432581031245,-0.642630780680588,0.658794861584165,1.20164639860468,1.63135004019484,1.04755496733127,-1.30318893208562,1.10215412849284,2.42502263848685,0.0939573028814139,1.4180543634304,0.665278702544483,0.681641170900784,0.11951354117767,0.221065413709868,-0.878729862643225,0.443292236651179,2.3252165978242,2.41145759769372,2.38579977051704,1.09107873858159,0.383851325148593,1.41436717042199,0.285494694620894,3.35597673186207,0.797313563086384,-0.245011099746219,2.15347506697512,2.31497910267053,1.18211671673364,0.301538041090977,0.469676692219989,0.972250673373696,0.833841690183215,0.0881032344257073,1.11864591808258,1.36602678357928,1.20861053137324,0.565967915584167,-0.0853114371017094,1.89610617752134,1.48589408448917,-0.645138410294414,1.75232036007381,1.92370475828834,0.0754162792503275,0.766016166971984,-1.61865681248949,1,1.5407593304956,-1.59128122116202,0.440432581031245,-0.642630780680588,0.658794861584165,1.20164639860468,1.63135004019484,1.04755496733127,-1.30318893208562,"1","One"
3.15931233750725,1,1,0.261696575125515,0.0736692091087935,1.33938800513261,2.5667577937997,1.27103585744938,-0.574332367193307,0.326697107185729,2.68619948802238,1.29466509285618,0.37398049030732,1.56514406528708,2.65471407143935,0.135161752754174,1.56157419419888,0.827574827395076,0.172758920201749,2.06592411361783,1.99066826406554,0.90638421265668,0.212801382088872,2.71229389063933,0.371036729087724,0.539507662633137,1.84274062199407,0.931034665212966,-0.111799585922248,0.420490634850329,-0.195557264537845,1.81689892461481,1.2421290974879,1.4596760710358,0.965655381453521,1.01094683223512,0.579667227465635,1.75923453287808,0.294654298272823,1.1359272767037,1.20526151584639,1.14208930472336,1.86550774909459,1.25223995420525,1.74820200302277,1.0700538925096,0.598206628239777,-0.183666358953947,0.352399696563546,1.00195753913822,0.199051855687164,0.458585786156975,0.862488128768573,1,0.261696575125515,0.0736692091087935,1.33938800513261,2.5667577937997,1.27103585744938,-0.574332367193307,0.326697107185729,2.68619948802238,1.29466509285618,"2","One"
1.05468225582282,1,1,0.459954482587327,-0.142398293988191,0.649561840443264,0.719712688398877,2.03058112480737,0.1364165784748,2.04136401064315,0.282834719634885,2.4377778916596,2.08376798614347,0.727921387861106,1.00316355529337,1.3016329163264,0.69407617761604,1.54131080015448,1.84621559213074,1.43212929932476,0.684137599333091,2.46111220013199,1.02722547513264,0.314064020159051,0.078660270730162,0.674081133220992,1.40083041768165,0.85547844060026,-0.352735865319413,0.425463413712507,2.12951264650904,2.02138296967707,0.66317898960175,-0.0643452846343351,1.85407971248145,1.72419461319917,0.717874642446244,-0.75227616652418,2.10461582881237,2.40810781214552,1.60581756322269,0.255051304070281,-1.87544518831973,-1.60210125805973,0.608882199230077,2.26602502122572,1.02496075887291,0.699002846507765,4.1578165768655,-0.061261766530841,2.90801132150034,0.285760366386238,1.3261887010294,1,0.459954482587327,-0.142398293988191,0.649561840443264,0.719712688398877,2.03058112480737,0.1364165784748,2.04136401064315,0.282834719634885,2.4377778916596,"3","One"
0.327454564224437,1,1,0.524798740895359,0.256697040883275,-0.53887573901036,1.54785993726681,1.52535657870093,0.513860806869215,2.13240527023014,1.2504607719773,0.000783991959721009,2.56477751019687,1.5462736224527,-0.609816224721842,2.43923421339441,-0.180803106333296,0.157189841212225,1.57737904300313,1.17445129537562,0.542714386649632,1.26015090692875,1.25416627262186,2.05048674525099,3.04129753056754,1.46154148691713,1.84330185393173,1.62270431159056,0.338178369943218,3.08463855368389,2.08809133520909,-0.39205447480353,0.733456604312296,1.41716274387026,0.5415981179211,1.31270047990194,1.19740099253883,3.32429287082743,1.4829438041026,-0.0987104970099084,1.67904865789353,1.58683236605739,0.687428324951967,2.07561186448715,1.0229560445051,2.17604794737482,0.557781298314505,1.11197583987814,-1.13833044437983,1.25704084696598,-0.0543030647748299,2.07823140368543,0.652117511463305,1,0.524798740895359,0.256697040883275,-0.53887573901036,1.54785993726681,1.52535657870093,0.513860806869215,2.13240527023014,1.2504607719773,0.000783991959721009,"4","One"
0.1,1,1,-0.335922382332962,1.67044759173754,0.108984698554126,1.80768949397671,0.559838390469064,1.72156181387802,2.2549797222885,-0.433700340872034,0.327954172781616,1.81036221514871,0.049746813512217,0.534245422969225,2.60522029399154,1.04956235512429,-0.527711976168036,-0.329029923112622,3.32559982444908,0.183743437222505,0.508781326874936,-0.42946592541739,0.516611959350995,2.27491741985968,1.21707817769688,1.56074457359614,1.47049477636177,0.649977537756684,1.21910013850012,0.212769438402015,1.41613424067034,2.26558928217124,-0.319036659315496,0.429816140563963,2.3401738520768,1.09631412071684,0.421843953107607,3.27064383203656,0.951527355517217,0.251228148818513,1.0303915324028,0.682024363745465,1.78620931324758,0.895326012708574,0.682917771734149,1.47528569538954,-0.14313904355926,1.47507086978632,0.583447381582622,2.29933353931911,-0.490232739769863,1.05753663211856,1,-0.335922382332962,1.67044759173754,0.108984698554126,1.80768949397671,0.559838390469064,1.72156181387802,2.2549797222885,-0.433700340872034,0.327954172781616,"5","One"
1.21725718890731,1,1,1.23951977142483,1.15796915576763,-0.220380211123989,-0.018003165532678,1.87089432846571,-0.246504066572286,3.56626402403258,-0.889959525095469,0.705150879410257,1.52737675805656,2.86021267856828,1.18611383628362,-1.2968479966318,2.66118033170763,2.15939455923553,1.34352364185928,0.908604828812184,-0.0486143868660951,0.614633640778686,1.39852317818916,2.07327749164059,2.84446683402121,1.44556426801637,0.962119746349913,1.54290706093028,-0.774139523255401,1.36864399248365,1.79579762038387,0.00335638646549841,1.43869538974085,1.31254177398412,1.51312321820399,0.540422321049599,-0.265232355932567,-0.753271733879503,3.98334089728788,2.04520488617931,0.037929499090173,0.303808300363079,0.152010615538767,0.822569895391876,1.12021789806582,0.945614230421796,1.10910739509672,1.82004974483794,-1.14062747647804,1.70397893680857,0.425348367671109,0.571917475256738,0.353816317383467,1,1.23951977142483,1.15796915576763,-0.220380211123989,-0.018003165532678,1.87089432846571,-0.246504066572286,3.56626402403258,-0.889959525095469,0.705150879410257,"6","One"
1.0199617303868,1,1,0.529295029601882,1.73761967980125,1.14935680309419,1.52842143969507,0.633019569083783,-0.746210098053988,0.827336282668542,-0.140140322584243,1.77304159600935,1.72694093200022,0.206032119061839,-0.741794867772038,1.23244942302796,0.171305517275166,1.34261381981392,-0.066140379336427,1.39592416073339,1.46421195217471,0.979310906917799,-0.017910694011229,0.433813000084042,1.33659964849584,0.336629686254704,1.50524282346395,-0.543811118715004,0.748641096500745,3.41271748215743,0.889989917063955,0.501550730352036,-1.21122355270195,1.59866423553118,1.80775233259146,1.52073718326719,-0.630881896206561,0.0169151091992688,0.177776507294316,2.02268654370571,1.21138758629722,0.139512461127736,0.915016139184618,1.81925585613435,0.735690040642066,-0.495426202600802,1.5867640858741,0.219106664860852,0.471917443779247,3.02412025095005,3.07936829982217,0.825199412914996,2.08550706974008,1,0.529295029601882,1.73761967980125,1.14935680309419,1.52842143969507,0.633019569083783,-0.746210098053988,0.827336282668542,-0.140140322584243,1.77304159600935,"7","One"
4.38791278153512,1,1,-0.295561465587981,1.04239609790589,1.21772201594051,0.491859497912538,0.360439567591278,2.50200035967455,1.51277163512845,0.0455324363394488,1.86454125828801,2.57641569614883,-0.197657302037131,-0.159058345685317,0.184488374350395,0.506001619471919,0.36964835730602,0.171343673319231,1.76411247905163,1.93298517712697,-0.70960720988016,-0.161944425449191,-1.22585198174707,-0.123524928795856,1.08152964168846,3.31654527952893,0.810656141760471,0.621098083403955,2.05721236285947,2.23072228667558,2.5844517922998,1.89340123159823,1.44477251187891,2.23821529204996,2.27076627538238,2.61877001912271,2.12388934962998,0.802314611531495,1.89913267576463,1.23830192929631,1.35962650823435,1.83300799417899,3.69005472345058,-0.32919355056801,0.41023388409628,-1.58719608418953,0.567331518233728,-0.606969830547083,0.0679176702951778,2.15851411753772,1.6850634178772,0.944103262997981,1,-0.295561465587981,1.04239609790589,1.21772201594051,0.491859497912538,0.360439567591278,2.50200035967455,1.51277163512845,0.0455324363394488,1.86454125828801,"8","One"
0.135270326096978,1,1,1.18795011991401,2.49230154266362,0.254854686107195,1.27673118249545,1.2463515683683,-0.17123178439178,-0.417233637450761,1.06659585985339,0.989008288942856,0.630259089708416,0.645824242298427,1.81732120034177,0.304096178497392,2.31871688165435,2.09322432253183,-0.466173467637645,0.266356768490462,1.72889855731934,1.34081296912644,-0.177135368279385,0.0994900924663209,0.242154521011094,0.97185226232824,0.0607526167686929,0.152221774706106,-0.00936209805276311,1.63783888859147,1.47130420561485,2.81329607680499,0.0661777510011844,2.23660352279559,2.11808064767343,0.879106547733585,-0.617451925210385,0.512233187654644,-0.579163072444234,1.68435606232408,2.29109801651385,-0.836947573840328,0.0750257979579345,1.47813520950889,1.35567833220702,3.71191173581335,0.961872391813529,0.653151251024645,1.01199697967438,3.03662091716013,0.929068629580134,1.66789270579392,0.373141438402245,1,1.18795011991401,2.49230154266362,0.254854686107195,1.27673118249545,1.2463515683683,-0.17123178439178,-0.417233637450761,1.06659585985339,0.989008288942856,"9","One"
1.42935471494936,1,1,1.38074559588026,1.41463215077424,-0.196888391266556,0.996291789254152,2.0594753670129,0.611787768264806,2.57719376410481,1.66759051506428,0.0209701472502791,0.113325426662323,1.26448664497389,1.40637558287861,1.08030511831605,1.38587845014617,2.23014863524577,1.51940837720855,3.59640095001064,0.412474550055341,-0.365334325037838,1.21649254336266,-0.460804185784969,0.307231778833977,0.300416874671467,0.744087434226835,1.04481413663122,3.2155321773817,1.70016090952645,-0.699842901394626,1.57497607334508,1.38697247544496,0.560191814771628,-0.452078267993945,1.14105846715595,0.6734275494132,0.438928228358216,0.408532543046336,0.124119812031065,1.36882007953022,1.06538619680996,1.74419906754466,0.36365014169208,0.800145792473365,3.45330905041163,2.23521704377754,0.777749152662122,1.88552590960941,0.280659038600356,-1.04895399802833,0.0555213830972996,0.0119359877949342,1,1.38074559588026,1.41463215077424,-0.196888391266556,0.996291789254152,2.0594753670129,0.611787768264806,2.57719376410481,1.66759051506428,0.0209701472502791,"10","One"
